respondent_id,xyz_vaccine,seasonal_vaccine
26918,0.7101319492601781,0.28986805073982175
26919,0.7101319492601781,0.28986805073982175
26920,0.7101319492601781,0.28986805073982175
26921,0.7101319492601781,0.28986805073982175
26922,0.7101319492601781,0.28986805073982175
26923,0.7101319492601781,0.28986805073982175
26924,0.7101319492601781,0.28986805073982175
26925,0.7101319492601781,0.28986805073982175
26926,0.7101319492601781,0.28986805073982175
26927,0.7101319492601781,0.28986805073982175
26928,0.7101319492601781,0.28986805073982175
26929,0.7101319492601781,0.28986805073982175
26930,0.7101319492601781,0.28986805073982175
26931,0.7101319492601781,0.28986805073982175
26932,0.7101319492601781,0.28986805073982175
26933,0.7101319492601781,0.28986805073982175
26934,0.7101319492601781,0.28986805073982175
26935,0.7101319492601781,0.28986805073982175
26936,0.7101319492601781,0.28986805073982175
26937,0.7101319492601781,0.28986805073982175
26938,0.7101319492601781,0.28986805073982175
26939,0.7101319492601781,0.28986805073982175
26940,0.7101319492601781,0.28986805073982175
26941,0.7101319492601781,0.28986805073982175
26942,0.7101319492601781,0.28986805073982175
26943,0.7101319492601781,0.28986805073982175
26944,0.7101319492601781,0.28986805073982175
26945,0.7101319492601781,0.28986805073982175
26946,0.7101319492601781,0.28986805073982175
26947,0.7101319492601781,0.28986805073982175
26948,0.7101319492601781,0.28986805073982175
26949,0.7101319492601781,0.28986805073982175
26950,0.7101319492601781,0.28986805073982175
26951,0.7101319492601781,0.28986805073982175
26952,0.7101319492601781,0.28986805073982175
26953,0.7101319492601781,0.28986805073982175
26954,0.7101319492601781,0.28986805073982175
26955,0.7101319492601781,0.28986805073982175
26956,0.7101319492601781,0.28986805073982175
26957,0.7101319492601781,0.28986805073982175
26958,0.7101319492601781,0.28986805073982175
26959,0.7101319492601781,0.28986805073982175
26960,0.7101319492601781,0.28986805073982175
26961,0.7101319492601781,0.28986805073982175
26962,0.7101319492601781,0.28986805073982175
26963,0.7101319492601781,0.28986805073982175
26964,0.7101319492601781,0.28986805073982175
26965,0.7101319492601781,0.28986805073982175
26966,0.7101319492601781,0.28986805073982175
26967,0.7101319492601781,0.28986805073982175
26968,0.7101319492601781,0.28986805073982175
26969,0.7101319492601781,0.28986805073982175
26970,0.7101319492601781,0.28986805073982175
26971,0.7101319492601781,0.28986805073982175
26972,0.7101319492601781,0.28986805073982175
26973,0.7101319492601781,0.28986805073982175
26974,0.7101319492601781,0.28986805073982175
26975,0.7101319492601781,0.28986805073982175
26976,0.7101319492601781,0.28986805073982175
26977,0.7101319492601781,0.28986805073982175
26978,0.7101319492601781,0.28986805073982175
26979,0.7101319492601781,0.28986805073982175
26980,0.7101319492601781,0.28986805073982175
26981,0.7101319492601781,0.28986805073982175
26982,0.7101319492601781,0.28986805073982175
26983,0.7101319492601781,0.28986805073982175
26984,0.7101319492601781,0.28986805073982175
26985,0.7101319492601781,0.28986805073982175
26986,0.7101319492601781,0.28986805073982175
26987,0.7101319492601781,0.28986805073982175
26988,0.7101319492601781,0.28986805073982175
26989,0.7101319492601781,0.28986805073982175
26990,0.7101319492601781,0.28986805073982175
26991,0.7101319492601781,0.28986805073982175
26992,0.7101319492601781,0.28986805073982175
26993,0.7101319492601781,0.28986805073982175
26994,0.7101319492601781,0.28986805073982175
26995,0.7101319492601781,0.28986805073982175
26996,0.7101319492601781,0.28986805073982175
26997,0.7101319492601781,0.28986805073982175
26998,0.7101319492601781,0.28986805073982175
26999,0.7101319492601781,0.28986805073982175
27000,0.7101319492601781,0.28986805073982175
27001,0.7101319492601781,0.28986805073982175
27002,0.7101319492601781,0.28986805073982175
27003,0.7101319492601781,0.28986805073982175
27004,0.7101319492601781,0.28986805073982175
27005,0.7101319492601781,0.28986805073982175
27006,0.7101319492601781,0.28986805073982175
27007,0.7101319492601781,0.28986805073982175
27008,0.7101319492601781,0.28986805073982175
27009,0.7101319492601781,0.28986805073982175
27010,0.7101319492601781,0.28986805073982175
27011,0.7101319492601781,0.28986805073982175
27012,0.7101319492601781,0.28986805073982175
27013,0.7101319492601781,0.28986805073982175
27014,0.7101319492601781,0.28986805073982175
27015,0.7101319492601781,0.28986805073982175
27016,0.7101319492601781,0.28986805073982175
27017,0.7101319492601781,0.28986805073982175
27018,0.7101319492601781,0.28986805073982175
27019,0.7101319492601781,0.28986805073982175
27020,0.7101319492601781,0.28986805073982175
27021,0.7101319492601781,0.28986805073982175
27022,0.7101319492601781,0.28986805073982175
27023,0.7101319492601781,0.28986805073982175
27024,0.7101319492601781,0.28986805073982175
27025,0.7101319492601781,0.28986805073982175
27026,0.7101319492601781,0.28986805073982175
27027,0.7101319492601781,0.28986805073982175
27028,0.7101319492601781,0.28986805073982175
27029,0.7101319492601781,0.28986805073982175
27030,0.7101319492601781,0.28986805073982175
27031,0.7101319492601781,0.28986805073982175
27032,0.7101319492601781,0.28986805073982175
27033,0.7101319492601781,0.28986805073982175
27034,0.7101319492601781,0.28986805073982175
27035,0.7101319492601781,0.28986805073982175
27036,0.7101319492601781,0.28986805073982175
27037,0.7101319492601781,0.28986805073982175
27038,0.7101319492601781,0.28986805073982175
27039,0.7101319492601781,0.28986805073982175
27040,0.7101319492601781,0.28986805073982175
27041,0.7101319492601781,0.28986805073982175
27042,0.7101319492601781,0.28986805073982175
27043,0.7101319492601781,0.28986805073982175
27044,0.7101319492601781,0.28986805073982175
27045,0.7101319492601781,0.28986805073982175
27046,0.7101319492601781,0.28986805073982175
27047,0.7101319492601781,0.28986805073982175
27048,0.7101319492601781,0.28986805073982175
27049,0.7101319492601781,0.28986805073982175
27050,0.7101319492601781,0.28986805073982175
27051,0.7101319492601781,0.28986805073982175
27052,0.7101319492601781,0.28986805073982175
27053,0.7101319492601781,0.28986805073982175
27054,0.7101319492601781,0.28986805073982175
27055,0.7101319492601781,0.28986805073982175
27056,0.7101319492601781,0.28986805073982175
27057,0.7101319492601781,0.28986805073982175
27058,0.7101319492601781,0.28986805073982175
27059,0.7101319492601781,0.28986805073982175
27060,0.7101319492601781,0.28986805073982175
27061,0.7101319492601781,0.28986805073982175
27062,0.7101319492601781,0.28986805073982175
27063,0.7101319492601781,0.28986805073982175
27064,0.7101319492601781,0.28986805073982175
27065,0.7101319492601781,0.28986805073982175
27066,0.7101319492601781,0.28986805073982175
27067,0.7101319492601781,0.28986805073982175
27068,0.7101319492601781,0.28986805073982175
27069,0.7101319492601781,0.28986805073982175
27070,0.7101319492601781,0.28986805073982175
27071,0.7101319492601781,0.28986805073982175
27072,0.7101319492601781,0.28986805073982175
27073,0.7101319492601781,0.28986805073982175
27074,0.7101319492601781,0.28986805073982175
27075,0.7101319492601781,0.28986805073982175
27076,0.7101319492601781,0.28986805073982175
27077,0.7101319492601781,0.28986805073982175
27078,0.7101319492601781,0.28986805073982175
27079,0.7101319492601781,0.28986805073982175
27080,0.7101319492601781,0.28986805073982175
27081,0.7101319492601781,0.28986805073982175
27082,0.7101319492601781,0.28986805073982175
27083,0.7101319492601781,0.28986805073982175
27084,0.7101319492601781,0.28986805073982175
27085,0.7101319492601781,0.28986805073982175
27086,0.7101319492601781,0.28986805073982175
27087,0.7101319492601781,0.28986805073982175
27088,0.7101319492601781,0.28986805073982175
27089,0.7101319492601781,0.28986805073982175
27090,0.7101319492601781,0.28986805073982175
27091,0.7101319492601781,0.28986805073982175
27092,0.7101319492601781,0.28986805073982175
27093,0.7101319492601781,0.28986805073982175
27094,0.7101319492601781,0.28986805073982175
27095,0.7101319492601781,0.28986805073982175
27096,0.7101319492601781,0.28986805073982175
27097,0.7101319492601781,0.28986805073982175
27098,0.7101319492601781,0.28986805073982175
27099,0.7101319492601781,0.28986805073982175
27100,0.7101319492601781,0.28986805073982175
27101,0.7101319492601781,0.28986805073982175
27102,0.7101319492601781,0.28986805073982175
27103,0.7101319492601781,0.28986805073982175
27104,0.7101319492601781,0.28986805073982175
27105,0.7101319492601781,0.28986805073982175
27106,0.7101319492601781,0.28986805073982175
27107,0.7101319492601781,0.28986805073982175
27108,0.7101319492601781,0.28986805073982175
27109,0.7101319492601781,0.28986805073982175
27110,0.7101319492601781,0.28986805073982175
27111,0.7101319492601781,0.28986805073982175
27112,0.7101319492601781,0.28986805073982175
27113,0.7101319492601781,0.28986805073982175
27114,0.7101319492601781,0.28986805073982175
27115,0.7101319492601781,0.28986805073982175
27116,0.7101319492601781,0.28986805073982175
27117,0.7101319492601781,0.28986805073982175
27118,0.7101319492601781,0.28986805073982175
27119,0.7101319492601781,0.28986805073982175
27120,0.7101319492601781,0.28986805073982175
27121,0.7101319492601781,0.28986805073982175
27122,0.7101319492601781,0.28986805073982175
27123,0.7101319492601781,0.28986805073982175
27124,0.7101319492601781,0.28986805073982175
27125,0.7101319492601781,0.28986805073982175
27126,0.7101319492601781,0.28986805073982175
27127,0.7101319492601781,0.28986805073982175
27128,0.7101319492601781,0.28986805073982175
27129,0.7101319492601781,0.28986805073982175
27130,0.7101319492601781,0.28986805073982175
27131,0.7101319492601781,0.28986805073982175
27132,0.7101319492601781,0.28986805073982175
27133,0.7101319492601781,0.28986805073982175
27134,0.7101319492601781,0.28986805073982175
27135,0.7101319492601781,0.28986805073982175
27136,0.7101319492601781,0.28986805073982175
27137,0.7101319492601781,0.28986805073982175
27138,0.7101319492601781,0.28986805073982175
27139,0.7101319492601781,0.28986805073982175
27140,0.7101319492601781,0.28986805073982175
27141,0.7101319492601781,0.28986805073982175
27142,0.7101319492601781,0.28986805073982175
27143,0.7101319492601781,0.28986805073982175
27144,0.7101319492601781,0.28986805073982175
27145,0.7101319492601781,0.28986805073982175
27146,0.7101319492601781,0.28986805073982175
27147,0.7101319492601781,0.28986805073982175
27148,0.7101319492601781,0.28986805073982175
27149,0.7101319492601781,0.28986805073982175
27150,0.7101319492601781,0.28986805073982175
27151,0.7101319492601781,0.28986805073982175
27152,0.7101319492601781,0.28986805073982175
27153,0.7101319492601781,0.28986805073982175
27154,0.7101319492601781,0.28986805073982175
27155,0.7101319492601781,0.28986805073982175
27156,0.7101319492601781,0.28986805073982175
27157,0.7101319492601781,0.28986805073982175
27158,0.7101319492601781,0.28986805073982175
27159,0.7101319492601781,0.28986805073982175
27160,0.7101319492601781,0.28986805073982175
27161,0.7101319492601781,0.28986805073982175
27162,0.7101319492601781,0.28986805073982175
27163,0.7101319492601781,0.28986805073982175
27164,0.7101319492601781,0.28986805073982175
27165,0.7101319492601781,0.28986805073982175
27166,0.7101319492601781,0.28986805073982175
27167,0.7101319492601781,0.28986805073982175
27168,0.7101319492601781,0.28986805073982175
27169,0.7101319492601781,0.28986805073982175
27170,0.7101319492601781,0.28986805073982175
27171,0.7101319492601781,0.28986805073982175
27172,0.7101319492601781,0.28986805073982175
27173,0.7101319492601781,0.28986805073982175
27174,0.7101319492601781,0.28986805073982175
27175,0.7101319492601781,0.28986805073982175
27176,0.7101319492601781,0.28986805073982175
27177,0.7101319492601781,0.28986805073982175
27178,0.7101319492601781,0.28986805073982175
27179,0.7101319492601781,0.28986805073982175
27180,0.7101319492601781,0.28986805073982175
27181,0.7101319492601781,0.28986805073982175
27182,0.7101319492601781,0.28986805073982175
27183,0.7101319492601781,0.28986805073982175
27184,0.7101319492601781,0.28986805073982175
27185,0.7101319492601781,0.28986805073982175
27186,0.7101319492601781,0.28986805073982175
27187,0.7101319492601781,0.28986805073982175
27188,0.7101319492601781,0.28986805073982175
27189,0.7101319492601781,0.28986805073982175
27190,0.7101319492601781,0.28986805073982175
27191,0.7101319492601781,0.28986805073982175
27192,0.7101319492601781,0.28986805073982175
27193,0.7101319492601781,0.28986805073982175
27194,0.7101319492601781,0.28986805073982175
27195,0.7101319492601781,0.28986805073982175
27196,0.7101319492601781,0.28986805073982175
27197,0.7101319492601781,0.28986805073982175
27198,0.7101319492601781,0.28986805073982175
27199,0.7101319492601781,0.28986805073982175
27200,0.7101319492601781,0.28986805073982175
27201,0.7101319492601781,0.28986805073982175
27202,0.7101319492601781,0.28986805073982175
27203,0.7101319492601781,0.28986805073982175
27204,0.7101319492601781,0.28986805073982175
27205,0.7101319492601781,0.28986805073982175
27206,0.7101319492601781,0.28986805073982175
27207,0.7101319492601781,0.28986805073982175
27208,0.7101319492601781,0.28986805073982175
27209,0.7101319492601781,0.28986805073982175
27210,0.7101319492601781,0.28986805073982175
27211,0.7101319492601781,0.28986805073982175
27212,0.7101319492601781,0.28986805073982175
27213,0.7101319492601781,0.28986805073982175
27214,0.7101319492601781,0.28986805073982175
27215,0.7101319492601781,0.28986805073982175
27216,0.7101319492601781,0.28986805073982175
27217,0.7101319492601781,0.28986805073982175
27218,0.7101319492601781,0.28986805073982175
27219,0.7101319492601781,0.28986805073982175
27220,0.7101319492601781,0.28986805073982175
27221,0.7101319492601781,0.28986805073982175
27222,0.7101319492601781,0.28986805073982175
27223,0.7101319492601781,0.28986805073982175
27224,0.7101319492601781,0.28986805073982175
27225,0.7101319492601781,0.28986805073982175
27226,0.7101319492601781,0.28986805073982175
27227,0.7101319492601781,0.28986805073982175
27228,0.7101319492601781,0.28986805073982175
27229,0.7101319492601781,0.28986805073982175
27230,0.7101319492601781,0.28986805073982175
27231,0.7101319492601781,0.28986805073982175
27232,0.7101319492601781,0.28986805073982175
27233,0.7101319492601781,0.28986805073982175
27234,0.7101319492601781,0.28986805073982175
27235,0.7101319492601781,0.28986805073982175
27236,0.7101319492601781,0.28986805073982175
27237,0.7101319492601781,0.28986805073982175
27238,0.7101319492601781,0.28986805073982175
27239,0.7101319492601781,0.28986805073982175
27240,0.7101319492601781,0.28986805073982175
27241,0.7101319492601781,0.28986805073982175
27242,0.7101319492601781,0.28986805073982175
27243,0.7101319492601781,0.28986805073982175
27244,0.7101319492601781,0.28986805073982175
27245,0.7101319492601781,0.28986805073982175
27246,0.7101319492601781,0.28986805073982175
27247,0.7101319492601781,0.28986805073982175
27248,0.7101319492601781,0.28986805073982175
27249,0.7101319492601781,0.28986805073982175
27250,0.7101319492601781,0.28986805073982175
27251,0.7101319492601781,0.28986805073982175
27252,0.7101319492601781,0.28986805073982175
27253,0.7101319492601781,0.28986805073982175
27254,0.7101319492601781,0.28986805073982175
27255,0.7101319492601781,0.28986805073982175
27256,0.7101319492601781,0.28986805073982175
27257,0.7101319492601781,0.28986805073982175
27258,0.7101319492601781,0.28986805073982175
27259,0.7101319492601781,0.28986805073982175
27260,0.7101319492601781,0.28986805073982175
27261,0.7101319492601781,0.28986805073982175
27262,0.7101319492601781,0.28986805073982175
27263,0.7101319492601781,0.28986805073982175
27264,0.7101319492601781,0.28986805073982175
27265,0.7101319492601781,0.28986805073982175
27266,0.7101319492601781,0.28986805073982175
27267,0.7101319492601781,0.28986805073982175
27268,0.7101319492601781,0.28986805073982175
27269,0.7101319492601781,0.28986805073982175
27270,0.7101319492601781,0.28986805073982175
27271,0.7101319492601781,0.28986805073982175
27272,0.7101319492601781,0.28986805073982175
27273,0.7101319492601781,0.28986805073982175
27274,0.7101319492601781,0.28986805073982175
27275,0.7101319492601781,0.28986805073982175
27276,0.7101319492601781,0.28986805073982175
27277,0.7101319492601781,0.28986805073982175
27278,0.7101319492601781,0.28986805073982175
27279,0.7101319492601781,0.28986805073982175
27280,0.7101319492601781,0.28986805073982175
27281,0.7101319492601781,0.28986805073982175
27282,0.7101319492601781,0.28986805073982175
27283,0.7101319492601781,0.28986805073982175
27284,0.7101319492601781,0.28986805073982175
27285,0.7101319492601781,0.28986805073982175
27286,0.7101319492601781,0.28986805073982175
27287,0.7101319492601781,0.28986805073982175
27288,0.7101319492601781,0.28986805073982175
27289,0.7101319492601781,0.28986805073982175
27290,0.7101319492601781,0.28986805073982175
27291,0.7101319492601781,0.28986805073982175
27292,0.7101319492601781,0.28986805073982175
27293,0.7101319492601781,0.28986805073982175
27294,0.7101319492601781,0.28986805073982175
27295,0.7101319492601781,0.28986805073982175
27296,0.7101319492601781,0.28986805073982175
27297,0.7101319492601781,0.28986805073982175
27298,0.7101319492601781,0.28986805073982175
27299,0.7101319492601781,0.28986805073982175
27300,0.7101319492601781,0.28986805073982175
27301,0.7101319492601781,0.28986805073982175
27302,0.7101319492601781,0.28986805073982175
27303,0.7101319492601781,0.28986805073982175
27304,0.7101319492601781,0.28986805073982175
27305,0.7101319492601781,0.28986805073982175
27306,0.7101319492601781,0.28986805073982175
27307,0.7101319492601781,0.28986805073982175
27308,0.7101319492601781,0.28986805073982175
27309,0.7101319492601781,0.28986805073982175
27310,0.7101319492601781,0.28986805073982175
27311,0.7101319492601781,0.28986805073982175
27312,0.7101319492601781,0.28986805073982175
27313,0.7101319492601781,0.28986805073982175
27314,0.7101319492601781,0.28986805073982175
27315,0.7101319492601781,0.28986805073982175
27316,0.7101319492601781,0.28986805073982175
27317,0.7101319492601781,0.28986805073982175
27318,0.7101319492601781,0.28986805073982175
27319,0.7101319492601781,0.28986805073982175
27320,0.7101319492601781,0.28986805073982175
27321,0.7101319492601781,0.28986805073982175
27322,0.7101319492601781,0.28986805073982175
27323,0.7101319492601781,0.28986805073982175
27324,0.7101319492601781,0.28986805073982175
27325,0.7101319492601781,0.28986805073982175
27326,0.7101319492601781,0.28986805073982175
27327,0.7101319492601781,0.28986805073982175
27328,0.7101319492601781,0.28986805073982175
27329,0.7101319492601781,0.28986805073982175
27330,0.7101319492601781,0.28986805073982175
27331,0.7101319492601781,0.28986805073982175
27332,0.7101319492601781,0.28986805073982175
27333,0.7101319492601781,0.28986805073982175
27334,0.7101319492601781,0.28986805073982175
27335,0.7101319492601781,0.28986805073982175
27336,0.7101319492601781,0.28986805073982175
27337,0.7101319492601781,0.28986805073982175
27338,0.7101319492601781,0.28986805073982175
27339,0.7101319492601781,0.28986805073982175
27340,0.7101319492601781,0.28986805073982175
27341,0.7101319492601781,0.28986805073982175
27342,0.7101319492601781,0.28986805073982175
27343,0.7101319492601781,0.28986805073982175
27344,0.7101319492601781,0.28986805073982175
27345,0.7101319492601781,0.28986805073982175
27346,0.7101319492601781,0.28986805073982175
27347,0.7101319492601781,0.28986805073982175
27348,0.7101319492601781,0.28986805073982175
27349,0.7101319492601781,0.28986805073982175
27350,0.7101319492601781,0.28986805073982175
27351,0.7101319492601781,0.28986805073982175
27352,0.7101319492601781,0.28986805073982175
27353,0.7101319492601781,0.28986805073982175
27354,0.7101319492601781,0.28986805073982175
27355,0.7101319492601781,0.28986805073982175
27356,0.7101319492601781,0.28986805073982175
27357,0.7101319492601781,0.28986805073982175
27358,0.7101319492601781,0.28986805073982175
27359,0.7101319492601781,0.28986805073982175
27360,0.7101319492601781,0.28986805073982175
27361,0.7101319492601781,0.28986805073982175
27362,0.7101319492601781,0.28986805073982175
27363,0.7101319492601781,0.28986805073982175
27364,0.7101319492601781,0.28986805073982175
27365,0.7101319492601781,0.28986805073982175
27366,0.7101319492601781,0.28986805073982175
27367,0.7101319492601781,0.28986805073982175
27368,0.7101319492601781,0.28986805073982175
27369,0.7101319492601781,0.28986805073982175
27370,0.7101319492601781,0.28986805073982175
